id,subject_title,subject_body,course_id
545,SQL入門(3),"第1章 SQLの基本(3)
第2章 SQLの基本(4)
第3章 補足(1)	
第4章 補足(2)

",37
546,PHP＋MySQLでシステムを作ろう(1)	,"第1章 ユーザ登録ページの作成

",37
547,PHP＋MySQLでシステムを作ろう(2),"第1章 投稿画面の作成

",37
548,PHP＋MySQLでシステムを作ろう(3),"第1章 データ追加機能の実装

",37
549,PHP＋MySQLでシステムを作ろう(4),"第1章 データ変更・削除機能の実装

",37
550,オリエンテーション,"第1章 本科目の概要
第2章 統計的手法とは
第3章 データマイニングとは
第4章 ビッグデータ時代の到来

",38
551,Rを使う,"第1章 Rとは何か
第2章 Rのインストール
第3章 Rでできること
第4章 Rで簡単な計算

",38
552,Rで扱うデータ構造,"第1章 Rで扱うデータ構造の概要
第2章 ベクトル
第3章 配列
第4章 データフレーム

",38
553,基本統計量の可視化,"第1章 基本統計量の概要
第2章 Rで基本統計量の計算
第3章 Rで基本統計量の可視化
第4章 さまざまな描画機能

",38
554,相関と回帰,"第1章 二変量統計の概要
第2章 相関
第3章 Rで散布図を描く
第4章 Rで単回帰分析

",38
555,推定と検定,"第1章 推定の概要
第2章 検定の概要
第3章 Rで推定
第4章 Rで検定

",38
556,重回帰分析,"第1章 多変量解析の概要
第2章 重回帰分析の概要
第3章 重回帰分析の事例
第4章 Rで重回帰分析

",38
557,ロジスティック回帰分析,"第1章 ロジスティック回帰の概要
第2章 ロジスティック回帰の事例
第3章 ロジスティック回帰式の係数
第4章 Rでロジスティック回帰分析

",38
558,クラスター分析（１）,"第1章 クラスター分析の概要
第2章 階層的クラスター分析
第3章 Rで階層的クラスター分析(1)
第4章 Rで階層的クラスター分析(2)

",38
559,クラスター分析(2),"第1章 非階層的クラスター分析の概要
第2章 非階層的クラスター分析の事例
第3章 Rで非階層的クラスター分析(1)
第4章 Rで非階層的クラスター分析(2)

",38
560,決定木,"第1章 決定木の概要
第2章 決定木のアルゴリズム
第3章 Rで決定木学習(1)
第4章 Rで決定木学習(2)

",38
561,アソシエーション分析　,"第1章 アソシエーション分析の概要
第2章 Aprioriアルゴリズム
第3章 Rでアソシエーション分析(1)
第4章 Rでアソシエーション分析(2)

",38
562,さまざまな機械学習　,"第1章 機械学習の概要
第2章 Rでさまざまな機械学習(1)
第3章 Rでさまざまな機械学習(2)
第4章 Rでさまざまな機械学習(3)

",38
563,テキストマイニングの基礎　,"第1章 テキストマイニングの概要
第2章 形態素解析
第3章 Rでテキストマイニング(1)
第4章 Rでテキストマイニング(2)

",38
564,まとめ,"第1章 データマイニングのプロセス
第2章 データの加工
第3章 Rで統計解析まとめ
第4章 Rでデータマイニングまとめ

",38
565,人工知能とは,"第1章 人工知能とは
第2章 人工知能の歴史(1)
第3章 人工知能の歴史(2)
第4章 人工知能の現状

",39
566,探索(1)：基本的な探索,"第1章 状態空間の表現
第2章 深さ優先探索
第3章 幅優先探索
第4章 探索の例題

",39
567,探索(2)：最適経路の探索,"第1章 コスト付きグラフの探索
第2章 ヒューリスティックな探索
第3章 A*アルゴリズム
第4章 最適経路の探索の例題

",39
568,探索(3)：ゲーム木の探索,"第1章 ゲーム木
第2章 ミニマックス法
第3章 アルファベータ法
第4章 ゲーム木の探索の例題

",39
569,知識表現,"第1章 知識表現とは
第2章 プロダクションルール
第3章 意味ネットワーク
第4章 フレーム

",39
570,命題論理,"第1章 命題とは
第2章 同値変換と節形式
第3章 命題論理による推論
第4章 命題論理の例題

",39
571,述語論理(1),"第1章 述語論理とは
第2章 限量記号
第3章 述語論理の解釈
第4章 冠頭連言標準形

",39
572,述語論理(2),"第1章 スコーレム標準形
第2章 導出
第3章 単一化
第4章 述語論理の例題

",39
573,教師なし学習,"第1章 k-means法
第2章 ベイズ確率(1)
第3章 ベイズ確率(2)
第4章 確率モデルに基づくクラスタリング

",39
574,教師あり学習,"第1章 機械学習モデル構築
第2章 回帰
第3章 分類
第4章 過学習とモデルの検証

",39
575,ニューラルネットワーク(1),"第1章 ニューラルネットワークとは
第2章 ニューラルネットワークのしくみ
第3章 ニューラルネットワークの計算
第4章 ニューラルネットワークの学習

",39
576,ニューラルネットワーク(2),"第1章 勾配降下法
第2章 偏微分と勾配の計算
第3章 誤差逆伝播法(1)
第4章 誤差逆伝播法(2)

",39
577,強化学習(1),"第1章 強化学習とは
第2章 多腕バンディット問題
第3章 マルコフ決定過程
第4章 状態価値関数

",39
578,強化学習(2),"第1章 TD学習
第2章 行動価値関数
第3章 Q学習
第4章 Q学習の例題

",39
579,まとめと人工知能の今後,"第1章 まとめ(1)
第2章 まとめ(2)
第3章 ディープラーニング
第4章 人工知能の今後

",39
580,オリエンテーションとPython環境,"第1章 本科目の概要と環境
第2章 Python プログラムの記述
第3章 Python での発展的なプログラム
第4章 発展的なプログラムを書いてみる

",40
581,多次元データと入出力,"第1章 Python における行列
第2章 行列のプログラムを書いてみる
第3章 Pythonによる可視化
第4章 可視化のプログラムを書いてみる

",40
582,遺伝的アルゴリズムによる最適化,"第1章 生物の進化を模倣する
第2章 進化のためのプログラム
第3章 演習
第4章 第3回のまとめ

",40
583,クラス分類とクラスタリング,"第1章 教師データに基づくクラス分類
第2章 クラス分類の演習
第3章 教師データを用いないクラスタリング
第4章 クラスタリングの演習

",40
584,回帰による予測,"第1章 微分の心
第2章 勾配法の演習
第3章 線形回帰のプログラム
第4章 線形回帰の演習

",40
585,ニューラルネットワークによる分類(1),"第1章 可否のパターンを学習する
第2章 ニューロンと伝播のプログラム
第3章 演習
第4章 第6回のまとめ

",40
586,ニューラルネットワークによる分類(2)		,"第1章 XORへの再挑戦
第2章 XORを出力させる演習
第3章 勾配法による学習の考え方
第4章 XORを学習させる演習

",40
587,ベイジアンフィルタによる分類,"第1章 あいまいなデータ
第2章 ベイズの定理とその応用
第3章 演習
第4章 第8回のまとめ

",40
588,主成分分析による次元削減,"第1章 主成分とは
第2章 主成分を求める演習
第3章 寄与率と第2主成分
第4章 寄与率と第2主成分の演習

",40
589,サポートベクタマシンによる分類,"第1章 マージンを最大化する
第2章 サポートベクタマシンの演習(1)
第3章 ソフトマージンとカーネル法
第4章 サポートベクタマシンの演習(2)

",40
590,機械学習モデルの評価,"第1章 分類問題での評価
第2章 評価の演習(1)
第3章 回帰問題での評価と「過学習」
第4章 評価の演習(2)

",40
591,半教師あり学習,"第1章 データの吟味と加工
第2章 データ加工とラベル伝播法の演習
第3章 ラベル伝播法と評価
第4章 ラベル伝播法の実践演習

",40
592,強化学習による判断の獲得,"第1章 心理学から生まれた機械学習
第2章 スキナー箱のプログラム
第3章 演習
第4章 第13回のまとめ

",40
593,バンディットアルゴリズムによる最適化,"第1章 探索か、活用か
第2章 バンディットアルゴリズムの演習
第3章 評価とアルゴリズムの修正
第4章 可視化と評価の演習

",40
594,まとめと今後の発展,"第1章 本科目で扱ったもの、扱わなかったもの
第2章 論理プログラミングの演習
第3章 事実とルール
第4章 最後の演習

",40
595,オリエンテーション/Pythonの概要,"第1章 オリエンテーション
第2章 Pythonの基本
第3章 Pythonの開発環境
第4章 開発環境を用意する

",41
596,Pythonプログラミング基礎,"第1章 基本変数
第2章 コレクション
第3章 条件判断処理
第4章 繰り返し処理

",41
597,オブジェクトとクラス,"第1章 オブジェクトとクラス
第2章 文字列操作
第3章 正規表現
第4章 補足

",41
598,関数とモジュール,"第1章 関数の基本
第2章 関数の定義
第3章 モジュール
第4章 モジュールの探し方

",41
599,Pythonプログラミング応用Ⅰ,"第1章 Pythonプログラミング実習（1）
第2章 Pythonプログラミング実習（2）
第3章 Pythonプログラミング実習（3）

",41
600,Pythonプログラミング応用Ⅱ,"第1章 第5回までの復習
第2章 課題説明

",41
601,WebアプリⅠ,"第1章 Web技術の基本
第2章 Web技術：URI／URL
第3章 Web技術：HTTP配信技術

",41
602,WebアプリⅡ,"第1章 コンテンツ（HTML/XML/JSON）
第2章 WebアプリケーションフレームワークのDjango
第3章 Djangoのインストールと簡易Webアプリケーションの開発
第4章 データベースの操作

",41
603,WebアプリⅢ,"第1章 Templateを使う
第2章 Modelを使う
第3章 課題説明

",41
604,スマホアプリ,"第1章 スマホアプリ開発概要
第2章 Kivy概要
第3章 Kivy開発Ⅰ
第4章 Kivy開発Ⅱ

",41
605,インフラ自動化,"第1章 インフラ自動化概要
第2章 インフラ自動化ツールAnsible
第3章 Ansible実践Ⅰ
第4章 Ansible実践Ⅱ

",41
606,データサイエンス（解析/分析）,"第1章 データサイエンス概要
第2章 NumPyとPandas
第3章 NumPy実践
第4章 Pandas実践

",41
607,機械学習/ディープラーニング,"第1章 AI/機械学習/ディープラーニング
第2章 Pythonと機械学習/ディープラーニング
第3章 scikit-learn実践
第4章 TensorFlow実践

",41
608,GPUコンピューティング,"第1章 GPUコンピューティング
第2章 GPUコンピューティング概要
第3章 GPUコンピューティング環境の構築
第4章 GPUコンピューティング実践

",41
